Internal ID,Vendor ID,SMILES,CollectionName,rlm_CLint
Mol2375,44134429,COc1cc2nc(CN3CCC(CO)CC3)[nH]c(=O)c2cc1OC,emolecules,1.027920136
Mol2376,177478493,COCc1noc(CNC(=O)N(C)[C@@H](C)c2ccccc2)n1,emolecules,1.802855789
Mol2377,49064812,CC(C)=CCOc1cccc(C(=O)NN2CCOCC2)c1,emolecules,2.770149948
Mol2378,4851855,Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,emolecules,2.741363571
Mol2379,48328503,CC#CCCNC(=O)c1cccnc1C,emolecules,1.333245699
Mol2380,48292374,O=C(Nc1cncc2ccccc12)c1ncccn1,emolecules,1.155578931
Mol2381,37544502,Cn1nc(-c2cc(F)cc(F)c2)cc1N,emolecules,1.687858793
Mol2382,49339585,O=C(O)c1ccc(CCC(=O)N2CCc3c(F)cc(F)cc3C2)cc1,emolecules,1.027920136
Mol2383,49946784,Cc1ccc(CNc2ncnn2C)nc1,emolecules,1.027920136
Mol2384,31507436,CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1,emolecules,2.392375069
Mol2385,82737949,COc1ncc(C(=O)NCc2cnn3cccnc23)cn1,emolecules,1.027920136
Mol2386,177502491,CCn1nc(CNC(=O)C2CCOCC2)c2ccccc21,emolecules,2.051025111
Mol2387,44048515,CN(C)CC(C)(C)CNc1cn[nH]c(=O)c1Br,emolecules,1.642889703
Mol2388,36748737,Cc1ccc(Oc2ccc(N)cc2)nn1,emolecules,1.027920136
Mol2389,310422,COCCN1CCOc2nc3c(C)cccc3cc2C1,emolecules,2.945691092
Mol2390,LN00194655,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,labnetworkBB,1.027920136
Mol2391,82709621,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCc1ncc[nH]1,emolecules,3.522116889
Mol2392,48773349,O=C(O)c1ccccc1COc1cccc2cccnc12,emolecules,1.093211492
Mol2393,82713457,O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCCc1c[nH]cn1,emolecules,2.776049981
Mol2394,177405420,Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,emolecules,2.049679216
Mol2395,36988038,CCc1ccc(CC)c(C(=O)CSc2nncs2)c1,emolecules,3.189669385
Mol2396,31416534,OCc1cnnn1-c1cncc(Cl)n1,emolecules,1.027920136
Mol2397,38843428,CCNc1nc(-c2cccnc2)nc(C)c1C,emolecules,1.843768306
Mol2398,48743317,C#CCNC(=O)Cc1coc(-c2ccccc2)n1,emolecules,2.150805545
Mol2399,49964398,Cn1cnnc1NC(=O)c1cnn2c1CCCC2,emolecules,1.027920136
Mol2400,49933492,N#Cc1ccc(C(=O)N2CCCO2)nc1,emolecules,3.007036027
Mol2401,222753013,CN(C)C1(CNC(=O)Cn2ccc(=O)cc2)CCCCC1,emolecules,1.207957343
Mol2402,49082955,O=C(OCC1CCSCC1)c1cccc(-n2cccn2)n1,emolecules,3.342119161
Mol2403,308044,CCOc1cc(CN2CCc3c(N)nc(N4CCCC4)nc3C2)ccc1OC,emolecules,2.447449531
Mol2404,44498516,O=C(Nc1ccc(N2CCCC2)cn1)c1ccc(-c2cnco2)cc1,emolecules,2.277641298
Mol2405,171974271,CC(=O)N(C)[C@@H]1CO[C@@H]2CCN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)C[C@@H]2C[C@@]1(C)O,emolecules,2.441376169
Mol2406,53805613,COCCc1nsc(Oc2ccc(C)cc2Br)n1,emolecules,3.662283814
Mol2407,44000683,CCc1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCCCC2,emolecules,1.637209449
Mol2408,316900455,Cn1cc(NC(=O)c2cnn3cccnc23)c(C2CCCCC2)n1,emolecules,2.274889527
Mol2409,50347915,Cn1c(SCOCc2ccccc2)nnc1C1CC1,emolecules,2.433529826
Mol2410,177470998,COc1cc(-c2ccc(Cn3nc(C)cc3C)cn2)cc(OC)c1OC,emolecules,2.537741041
Mol2411,53833498,Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,emolecules,1.027920136
Mol2412,348408,Cc1ccc(=O)n(CC2(O)CCN(Cc3cccs3)CC2)n1,emolecules,2.207200664
Mol2413,324396,C=CCNc1ncc(-c2cnccn2)c(C2CC2)n1,emolecules,2.865584809
Mol2414,13656111,COCCNC(=O)c1nnc2n(c1=O)CCN2c1ccccc1,emolecules,1.027920136
Mol2415,276236010,CCC(C)(C)N1CCN(C(=O)NCCc2cc(C)no2)CC1,emolecules,2.437779092
Mol2416,177501206,CCCC1(CNC(=O)Cn2ccc(=O)cc2)CCC1,emolecules,1.164174342
Mol2417,177503755,Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,emolecules,2.865972879
Mol2418,49950940,CN1CCC(CNC(=O)c2ncoc2-c2ccc(F)cc2)CC1,emolecules,1.699941736
Mol2419,13482608,COc1ccc2cc(C(=O)NCc3nnc4n3CCCCC4)ccc2c1,emolecules,2.815961405
Mol2420,3679149,Cc1cccc(NC(=O)CSc2nncs2)c1,emolecules,2.443677521
Mol2421,53747118,CCOc1ccc(OCCN2CCN(C(C)=O)CC2)cc1,emolecules,1.242093984
Mol2422,177304918,COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2ncccc2Cl)CC1,emolecules,3.2507417
Mol2423,82728603,CN(CCO)C(=O)c1ccc(-c2cccc(C(F)(F)F)n2)cc1,emolecules,1.734551819
Mol2424,177361051,COc1ccc(OC)c(Cn2cnc3cn(C)nc3c2=O)c1,emolecules,1.7059321
Mol2425,177394614,Cc1cc(C(=O)N(C)CC2CCN(CCO)CC2)cc(C)n1,emolecules,1.465739659
Mol2426,31834534,Cc1ccc(NC(=O)CN2C(=O)CN(C)C2=O)cc1C,emolecules,1.798906038
Mol2427,177505100,CCn1nc(CNC(=O)c2nc(C)c[nH]2)c2ccccc21,emolecules,2.372549326
Mol2428,313515615,O=c1cc(-c2cc(F)c(Cl)nc2Cl)[nH]c2c(-c3ccccc3)c(C(F)(F)F)nn12,emolecules,1.286950216
Mol2429,16223443,CCOc1ccc(CNC(=O)Cn2ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,emolecules,3.322280298
Mol2430,49968158,Cc1nccc(N(C)Cc2ccc(N)nc2)n1,emolecules,1.027920136
Mol2431,53798259,COCCN(C)c1ccc(CN2CCOC3(CCCC3)C2)cn1,emolecules,2.801295294
Mol2432,232877422,CC(=O)N1CCC(CNc2nccc3cccnc23)CC1,emolecules,1.907266213
Mol2433,104336605,Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,emolecules,1.706068842
Mol2434,222782402,O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,emolecules,3.121809582
Mol2435,73029963,CN(Cc1ccc(CO)cc1)Cc1cc(F)c(F)c(F)c1,emolecules,2.569665293
Mol2436,177506030,CN(C)c1cncc(-c2ccc(S(=O)(=O)N(C)C)cc2)n1,emolecules,3.385993749
Mol2437,53819787,COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,emolecules,2.431087014
Mol2438,53825026,CCc1cc(=O)[nH]c(SCCCCC2CCOCC2)n1,emolecules,2.457488281
Mol2439,49343751,O=C(Nc1nnc2n1CCCC2)c1cscn1,emolecules,1.027920136
Mol2440,708404,Cc1nsc(Nc2ccccc2)c1C#N,emolecules,2.893243406
Mol2441,177418075,COCC(C)(C)C(=O)N1CCCC2(CCNCC2)CC1,emolecules,1.027920136
Mol2442,82737563,Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,emolecules,2.911303592
Mol2443,24034759,CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,emolecules,2.142401982
Mol2444,232900428,COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,emolecules,1.884115362
Mol2445,344474,CC(C)N(C(=O)Cn1cccc2cc(-c3ccco3)nc1-2)C(C)C,emolecules,3.251663037
Mol2446,43881453,Cc1cccc(NC(=O)CN(C)Cc2nc3ccccc3c(=O)[nH]2)c1C,emolecules,2.756593513
Mol2447,50359676,Cc1ccc(=O)n(CCOc2ccc(Cl)c(F)c2)n1,emolecules,2.799987373
Mol2448,31910305,Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,emolecules,1.704476544
Mol2449,41482724,Cc1ncccc1NC(=O)OC(C)(C)C,emolecules,1.32417953
Mol2450,49969658,c1ccc(-c2ncc(CNc3ncccn3)s2)nc1,emolecules,3.316108584
Mol2451,1465672,c1ccc(Nc2nc(N3CCNCC3)nc(N3CCOCC3)n2)cc1,emolecules,1.755951041
Mol2452,49925402,NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,emolecules,2.400698554
Mol2453,53839716,COC(=O)C1=NOC2(CCN(CCCCCF)CC2)C1,emolecules,2.853308145
Mol2454,222793392,CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,emolecules,3.397385147
Mol2455,222774264,CN(Cc1nncn1C)C1CCN(c2ccccc2F)CC1,emolecules,1.951439522
Mol2456,177385805,CC(C)Oc1ccc(CCNC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)cc1,emolecules,2.692272178
Mol2457,49947006,Cc1nc(NCc2sccc2C)n(C)n1,emolecules,1.33383001
Mol2458,48764100,CCc1nnc(N2CCCO2)c(C#N)c1CC,emolecules,2.166868036
Mol2459,50283565,c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,emolecules,1.853436583
Mol2460,11894372,O=C1NC2(CCCCC2)C(=O)N1Cc1csc(-c2ccccc2)n1,emolecules,2.935432694
Mol2461,EN300-26618151,Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,enamineBB_pmc,3.496669962
Mol2462,48831858,Cc1ccc(CCC(=O)Nc2nccc3sccc23)o1,emolecules,3.057528416
Mol2463,197921,Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,emolecules,2.658694277
Mol2464,48281626,N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,emolecules,3.034711859
Mol2465,19996324,O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,emolecules,3.765053253
Mol2466,82728121,Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,emolecules,2.278222981
Mol2467,290036652,COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,emolecules,2.699194911
Mol2468,100221253,O=C(c1ccc(Cl)cc1)N1CCC(c2nnc3n2CCCC3)CC1,emolecules,1.027920136
Mol2469,171790224,COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(C)cc4)on3)CC[C@@H]2O)c1,emolecules,3.025956001
Mol2470,32278227,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,emolecules,2.231273298
Mol2471,30066231,CC(C)Oc1cccc(C(C)NC(=O)c2ccnc(-n3cncn3)c2)c1,emolecules,2.411877176
Mol2472,49970980,N#Cc1cc(Oc2ccc3c(c2)CCC3)ncn1,emolecules,2.4522757
Mol2473,48817782,O=C(Nc1cncc(Cl)c1Cl)c1cccc(-n2cccn2)n1,emolecules,2.173218329
Mol2474,49064514,CC1CCC(O)(CSc2nnnn2C2CC2)CC1,emolecules,2.549866086
Mol2475,232861763,CCOCC(=O)Nc1cccc(CN2CCCC2)c1,emolecules,2.700245823
Mol2476,49081113,CC(C)(C)c1cnc(CN2CCC(=O)Nc3cc(F)ccc32)o1,emolecules,2.977713091
Mol2477,133851,Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,emolecules,3.399656073
Mol2478,177473520,Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,emolecules,3.114870416
Mol2479,1933753,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,emolecules,3.329293921
Mol2480,232884320,CN1CCC(CNc2nccc3cccnc23)CC1,emolecules,3.182323047
Mol2481,53802705,COc1cccc(CN(C)c2cc(N3CCCC3)ncn2)n1,emolecules,3.649253348
Mol2482,300566847,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,emolecules,1.818423855
Mol2483,177420398,CC(C)Cc1n[nH]c(-c2ccc(N3CCN(C)CC3)cc2)n1,emolecules,2.373252312
Mol2484,222760164,CN(C)C(=O)c1cncc(N(C)CCN(C)C2CCCC2)n1,emolecules,1.509202522
Mol2485,48760016,CCc1ccc(CNc2nncs2)o1,emolecules,1.670811552
Mol2486,MCULE-7418747203,Cc1noc(C)c1CSC(=N)N1CCOCC1,mcule,1.027920136
Mol2487,38281327,O=C(O)Cc1ccc(Oc2ccncc2)cc1,emolecules,1.027920136
Mol2488,53800443,CCc1[nH]nc(NC2CCC(C(=O)OC)CC2)c1C,emolecules,2.471828379
Mol2489,44462124,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,emolecules,1.750824551
Mol2490,181759,CNCc1cc(NC)nc(C2CCCN2C(=O)COc2ccccc2OC)n1,emolecules,1.654147652
Mol2491,49829589,NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,emolecules,2.256012588
Mol2492,89942347,CC(C)(O)Cn1nc(-c2ccccc2)c2c(Cl)c(-c3ccccc3)nnc21,emolecules,1.932016906
Mol2493,45697439,Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,emolecules,2.118800235
Mol2494,232862115,COc1ccccc1-c1cc(C(C)(C)C)nc(-c2ncccn2)n1,emolecules,2.228346454
Mol2495,290024482,COc1ccc(OCc2n[nH]c(-c3n[nH]c4c3CCC4)n2)cc1,emolecules,3.028671682
Mol2496,46226804,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@H]1O,emolecules,3.303912592
Mol2497,49317565,OC1(Cc2nc(-c3ccsc3)no2)CCCCC1,emolecules,3.01570546
Mol2498,49316037,N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,emolecules,1.736141429
Mol2499,44018989,CN(Cc1cccc(Cl)c1Cl)Cc1cc(=O)n(C)c(=O)n1C,emolecules,3.441501427
Mol2500,131231,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,emolecules,1.953865958
Mol2501,44097664,Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,emolecules,2.971105995
Mol2502,31406035,CN1CCNc2nc3ccccc3nc21,emolecules,2.156709635
Mol2503,49960790,CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,emolecules,1.842971001
Mol2504,171813413,C[C@]1(O)CN(C(=O)Cn2cnc3ccccc3c2=O)CC[C@@H]1Oc1ccccc1,emolecules,1.650365814
Mol2505,222754040,CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,emolecules,3.364869049
Mol2506,313144331,N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,emolecules,1.692291584
Mol2507,887222,c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,emolecules,1.683758266
Mol2508,171818496,CO[C@@H]1CC[C@@H](N(C)C(=O)COc2c(C)cccc2C)[C@H]1O,emolecules,2.209780336
Mol2509,49008924,CN(CC1CCC1)C(=O)C1CCN(c2ccc3nncn3n2)CC1,emolecules,2.099169406
Mol2510,49973152,Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,emolecules,2.793372647
Mol2511,49307933,Cc1noc(COc2cccnc2C)n1,emolecules,1.372249014
Mol2512,232872526,Cc1cc(C(=O)NCC2CCN(c3ccc4ccccc4n3)CC2)cnc1C,emolecules,2.67861943
Mol2513,276241702,CC(C)Cc1ccccc1CNCc1ccc2[nH]cnc2c1,emolecules,2.883857249
Mol2514,31507466,Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1,emolecules,1.921967246
Mol2515,43294977,CC(=O)N1CC[C@H]2O[C@H]3c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)cc4OC(C)(C)[C@@H]3C[C@H]2C1,emolecules,1.027920136
Mol2516,53829602,OCc1nnc(SCCSC2CCCCC2)n1C1CC1,emolecules,2.862259024
Mol2517,2711872,CC(C)CCNC(=O)CSc1nc2ccccc2[nH]1,emolecules,3.043819913
Mol2518,30663852,O=C(CSc1ccccn1)N1CCSc2ccccc21,emolecules,3.805995088
Mol2519,30194144,COc1ccccc1C(=O)CSc1nncn1C1CC1,emolecules,2.6651277
Mol2520,73004431,OCCC1(CNc2ncc(Br)cn2)CC1,emolecules,1.913294507
Mol2521,222769009,CC(C)Cc1cc(CN2CCN(S(=O)(=O)N3CCOCC3)CC2)n[nH]1,emolecules,2.453306106
Mol2522,53835106,CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,emolecules,3.267068424
Mol2523,49935944,COc1cc(OC)cc(N2CCC(NCC3(C)CCOCC3)CC2)c1,emolecules,1.765072201
Mol2524,48750988,CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,emolecules,2.836985815
Mol2525,82712955,CC(C)Oc1ccc(C2(C(=O)NC3CCS(=O)(=O)CC3)CCCC2)cc1,emolecules,2.321453434
Mol2526,89937183,C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,emolecules,1.667508987
Mol2527,425292,COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,emolecules,3.04908306
Mol2528,82711525,Cc1cc(C)c2ccc(C(=O)N3CCN(c4ncc[nH]c4=O)CC3)cc2n1,emolecules,1.727378569
Mol2529,48295458,Cn1ccnc1-c1noc(NCc2ccccc2)n1,emolecules,2.285167845
Mol2530,45634538,CONC(=O)c1c(C)nn(C)c1Cl,emolecules,1.027920136
Mol2531,177458682,O=c1c2cccnc2ncn1[C@H]1CCCc2ccccc21,emolecules,2.075134368
Mol2532,177458382,CC(C)c1noc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)n1,emolecules,1.867455702
Mol2533,49954362,N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,emolecules,1.197115081
Mol2534,49127244,NS(=O)(=O)N1CCN(Cc2c(F)cccc2N2CCCC2)CC1,emolecules,3.108690491
Mol2535,48934153,CN(CCOc1ccccc1)CC(=O)NCCc1ccccc1,emolecules,3.73427484
Mol2536,36436988,CSc1nccc(N2Cc3cnn(Cc4ccc(F)cc4)c3C2)n1,emolecules,3.412580487
Mol2537,49139618,COCc1ccccc1COC(=O)c1ccc(C)nc1,emolecules,3.346358648
Mol2538,49979686,Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,emolecules,3.560187091
Mol2539,44811798,CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1,emolecules,3.558861267
Mol2540,44417012,CC(C)(C)OC(=O)NCCCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@@H](O)[C@H]1O,emolecules,2.20306826
Mol2541,49934120,OCC1CN(c2nc3cc(F)ccc3o2)C1,emolecules,1.236159231
Mol2542,25678159,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,emolecules,1.729496866
Mol2543,48786468,COc1nccnc1N1CCC(C(=O)Nc2cccc(F)c2)CC1,emolecules,2.47454696
Mol2544,43947755,COc1ccccc1CNc1cn[nH]c(=O)c1Cl,emolecules,2.018221845
Mol2545,424596,CC(C)NC(=O)C1(Cc2ccccc2-c2ccncc2)CCOCC1,emolecules,2.99170398
Mol2546,82737339,NCCOc1cccc(CC(=O)N2CCC(F)(F)CC2)c1,emolecules,1.027920136
Mol2547,73019382,CN(C)C1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,emolecules,2.941385201
Mol2548,49012602,CCOC1CCN(c2ccnc(C(=O)NCc3ccccc3)c2)CC1,emolecules,2.591440833
Mol2549,49963976,CCCNC(=O)C1(NCc2cncnc2)CCCCC1,emolecules,2.104049865
Mol2550,82702429,COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,emolecules,2.406013599
Mol2551,48798145,Fc1ccc(CCNc2ncnc3ncccc23)cc1,emolecules,1.905542243
Mol2552,48931485,CN(CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1)C1CCCCC1,emolecules,3.474071815
Mol2553,49383435,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,emolecules,3.271781916
Mol2554,31908762,NC(=O)c1cccc(Cn2cnc3c(oc4ccccc43)c2=O)c1,emolecules,1.278639298
Mol2555,24053614,Cn1c(=O)n(Cc2cccnc2)c(=O)c2ccc(C(F)(F)F)nc21,emolecules,1.922798094
Mol2556,53798267,COCCN(C)c1ccc(CN2CCc3nn(C)c(=O)cc3C2)cn1,emolecules,1.341691662
Mol2557,316272522,Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCCC3)CC[C@@H]2O)c1,emolecules,3.352061478
Mol2558,48749865,CN(Cc1nc2c(s1)CCCC2)c1cnccn1,emolecules,3.106013674
Mol2559,49964694,Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,emolecules,2.846716799
Mol2560,48759724,Cc1cc(C(=O)NC(C)(C)C#N)nn1-c1ccc(F)cc1,emolecules,1.294201601
Mol2561,44053085,COc1cccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)c1,emolecules,2.783220886
Mol2562,232887473,Clc1cccc(Cl)c1Cc1n[nH]c(CCCn2cccn2)n1,emolecules,2.764486232
Mol2563,222789409,CN1C(=O)[C@@H]2CN(CC3=CC[C@H]4C[C@@H]3C4(C)C)C[C@@H]2C1=O,emolecules,3.379188723
Mol2564,177494556,O=S(=O)(NC[C@H]1CCCN1)c1ccc(OC(F)F)cc1,emolecules,1.537403484
Mol2565,LN01265151,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,labnetworkBB,2.772600387
Mol2566,11880948,CCN1CCN(c2ccc(Nc3ncnc4sccc34)cc2)CC1,emolecules,1.791978213
Mol2567,49293741,Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,emolecules,2.103960996
Mol2568,2460976,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,emolecules,3.377925553
Mol2569,177377491,Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,emolecules,3.382484243
Mol2570,177453659,c1ccc2nc(N3CCCC4(CCNCC4)CC3)cnc2c1,emolecules,2.694700821
Mol2571,421362,Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,emolecules,2.001279283
Mol2572,48383292,CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCNS(C)(=O)=O)[C@H](O)[C@@]3(O)[C@@H]1C2,emolecules,2.12715017
Mol2573,49083449,CCN1CCN(S(=O)(=O)c2c[nH]c(C(C)C)n2)c2ccccc21,emolecules,2.393736608
Mol2574,232849366,CN1CCC[C@H]1C(=O)N[C@@H](CO)Cc1ccccc1,emolecules,2.498719839
Mol2575,49354299,Cn1ncnc1NCc1cc(F)cc(F)c1,emolecules,1.027920136
Mol2576,177431642,O=C(NCC1(N2CCCCC2)CCCC1)c1cnn[nH]1,emolecules,1.027920136
Mol2577,53803937,CNC(=O)Cc1cccc(OCCN2CCCCC2)c1,emolecules,1.757995427
Mol2578,171975111,CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCCC1,emolecules,2.030356805
Mol2579,53829686,O=C(CSCCc1ccncc1)Nc1ccccc1,emolecules,2.632281109
Mol2580,49921314,C[C@H]1NC(=O)N(CCc2nc(C(F)(F)F)cs2)C1=O,emolecules,1.394924244
Mol2581,36627798,O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,emolecules,2.589565377
Mol2582,232853784,Cc1nc(O)c(Cl)c(N(C)CC2CCN(C)CC2)n1,emolecules,1.027920136
Mol2583,322812,OC1(c2cccnc2F)CCN(Cc2ccc(-c3ccc(F)cc3)o2)CC1,emolecules,2.230987623
Mol2584,53827576,CCN(CC(N)=O)CC(=O)N1c2ccccc2CCc2ccccc21,emolecules,2.828490398
Mol2585,177475488,CS(=O)(=O)NCc1cc2n(n1)CCN(C1Cc3ccccc3C1)C2,emolecules,1.441930675
Mol2586,49916996,Cc1cc(N(CCO)CCCO)ncc1Br,emolecules,2.679317037
Mol2587,395728,Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,emolecules,2.351527688
Mol2588,48263071,Cn1cc(C(C)(C)NC(=O)C#Cc2ccc3c(c2)OCO3)cn1,emolecules,1.70814885
Mol2589,177465976,O=C1CN(C(=O)c2ccc(Cl)cn2)CCN1CCc1ccccc1,emolecules,2.698271097
Mol2590,39127879,Cc1ccc(F)c(-c2noc(N)c2C)c1,emolecules,2.466183772
Mol2591,276241705,Cc1c[nH]c(CNCc2ccccc2CC(C)C)n1,emolecules,3.431209643
Mol2592,177415853,COc1cccc([C@@H](C)n2cnc3cn(C)nc3c2=O)c1,emolecules,1.827265857
Mol2593,82726817,COc1ccc(C)nc1-c1ccc(OC)c(OC)c1OC,emolecules,2.554897217
Mol2594,320451104,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,emolecules,2.751363029
Mol2595,49330914,c1cc(-c2noc(CN3CCOCC3)n2)ccn1,emolecules,1.474667812
Mol2596,177382586,Cc1ccc2[nH]c(CNC(=O)c3ncoc3C)nc2c1C,emolecules,2.387647835
Mol2597,68882212,COc1ccc(Cl)cc1-c1cccc(C(=O)NCCN2CCCC2=O)c1,emolecules,2.942241269
Mol2598,36811266,COc1ccc(C(=O)c2ccc(C)cc2)c(OC)c1,emolecules,3.478520755
Mol2599,33665609,COc1ccc(C(=O)c2ccc(Cl)cc2)c(OC)c1,emolecules,3.241915623
Mol2600,44105331,Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,emolecules,2.707985538
Mol2601,31232131,Cn1nc(N)c2ccc(Br)cc21,emolecules,1.976611303
Mol2602,53777863,COC(=O)C1=NOC2(CCN(CCC(C)(C)C)CC2)C1,emolecules,2.478225852
Mol2603,301023837,COc1cc(CN2CCCNCC2)cc2c1OCO2,emolecules,1.862554729
Mol2604,495451,c1ccc(CC2=NCCN2)cc1,emolecules,1.027920136
Mol2605,49941012,Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,emolecules,3.254089615
Mol2606,171789496,Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,emolecules,3.099346334
Mol2607,49969712,c1cnc(NCc2cnc3ccsc3c2)nc1,emolecules,1.72381675
Mol2608,49945104,Cc1nn(C)c2ncc(CNc3ccon3)cc12,emolecules,1.152869054
